x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,sign
0.6563965678215027,0.5606579780578613,0.5682093501091003,0.5738970041275024,0.4931260347366333,0.5172238945960999,0.45758166909217834,0.44540154933929443,0.437174916267395,0.39059388637542725,0.4844518303871155,0.381610244512558,0.4262516498565674,0.3021067678928375,0.3876732587814331,0.2535455822944641,0.35535669326782227,0.21023553609848022,0.5080796480178833,0.3390834331512451,0.441006064414978,0.24797740578651428,0.3955538272857666,0.19075922667980194,0.3578602373600006,0.14131318032741547,0.5402511358261108,0.30953317880630493,0.4746660590171814,0.21924857795238495,0.4317701458930969,0.1635209321975708,0.39590543508529663,0.11544156074523926,0.5847875475883484,0.29280853271484375,0.5263516306877136,0.22073855996131897,0.4871490001678467,0.17704004049301147,0.45322468876838684,0.13843967020511627,hello
0.5528274774551392,0.8287332057952881,0.4597720503807068,0.8204880952835083,0.39706745743751526,0.7411215901374817,0.3806912302970886,0.6530332565307617,0.36021217703819275,0.577718198299408,0.36502039432525635,0.5762428045272827,0.3140622675418854,0.49808499217033386,0.2754058837890625,0.4463290572166443,0.24171048402786255,0.3966735601425171,0.38957756757736206,0.5370008945465088,0.3251269459724426,0.44020214676856995,0.2811272144317627,0.3824598789215088,0.24299460649490356,0.3267759084701538,0.42380863428115845,0.5170577764511108,0.35589471459388733,0.42252597212791443,0.31179648637771606,0.36548736691474915,0.272440642118454,0.3107757270336151,0.47147253155708313,0.5115447044372559,0.40574657917022705,0.4372268617153168,0.3620588183403015,0.39386552572250366,0.3234778642654419,0.3498309850692749,hello
0.6196613907814026,0.5954325199127197,0.5164926052093506,0.6444876194000244,0.4447745680809021,0.6047489047050476,0.40298983454704285,0.5658939480781555,0.3605801463127136,0.5260466933250427,0.3939790725708008,0.485495001077652,0.3173882067203522,0.4397839903831482,0.26322221755981445,0.4070613980293274,0.21885938942432404,0.370235413312912,0.4140161871910095,0.45499369502067566,0.31866559386253357,0.42080360651016235,0.2560349106788635,0.388517826795578,0.20372799038887024,0.3484013080596924,0.4421069324016571,0.45225250720977783,0.33750635385513306,0.4270390272140503,0.2744939923286438,0.40209096670150757,0.2239166647195816,0.3695509135723114,0.47091203927993774,0.4790668785572052,0.38600724935531616,0.4658643305301666,0.33819183707237244,0.45645764470100403,0.30048868060112,0.4429420530796051,hello
0.6141492128372192,0.6186748147010803,0.5045710802078247,0.6609472036361694,0.43516841530799866,0.6202591061592102,0.39037278294563293,0.5856834053993225,0.3483053743839264,0.552645742893219,0.39968496561050415,0.48869889974594116,0.3214077353477478,0.4528276026248932,0.264481782913208,0.4273412227630615,0.2162606567144394,0.3982497453689575,0.41629648208618164,0.46316811442375183,0.31961339712142944,0.43497931957244873,0.25564438104629517,0.41078346967697144,0.2010658085346222,0.3786427676677704,0.4395001530647278,0.467041552066803,0.3342118561267853,0.4446737766265869,0.2713806629180908,0.4261036515235901,0.21995232999324799,0.40018483996391296,0.4620901644229889,0.5034972429275513,0.38017624616622925,0.4884853661060333,0.3296353220939636,0.48015400767326355,0.28871530294418335,0.4691718816757202,hello
0.5120792388916016,0.8087558150291443,0.46119722723960876,0.736777126789093,0.3822598457336426,0.6893100142478943,0.3213508129119873,0.6766626238822937,0.27612677216529846,0.6695144176483154,0.34874722361564636,0.6224989295005798,0.25017374753952026,0.5622445344924927,0.18991872668266296,0.5211063623428345,0.1435234397649765,0.4795205593109131,0.3576709032058716,0.6299717426300049,0.2321251481771469,0.5617108941078186,0.1618550568819046,0.514054536819458,0.11194062232971191,0.4680022597312927,0.35811173915863037,0.6637641191482544,0.23160569369792938,0.5944340229034424,0.16630055010318756,0.5511417388916016,0.1199445128440857,0.49996933341026306,0.35236701369285583,0.7213876843452454,0.2508839964866638,0.6765444874763489,0.19736316800117493,0.6369239091873169,0.1570010930299759,0.5907849073410034,hello
0.5205744504928589,0.8066575527191162,0.47009679675102234,0.7317743897438049,0.39110511541366577,0.6878388524055481,0.329341322183609,0.6830707788467407,0.2847787141799927,0.6836509704589844,0.3577975630760193,0.6204813122749329,0.2551697790622711,0.5590080618858337,0.19209568202495575,0.517128586769104,0.14412064850330353,0.4750286340713501,0.36666738986968994,0.6253227591514587,0.23929919302463531,0.5552128553390503,0.16579237580299377,0.5061748623847961,0.11372989416122437,0.46031618118286133,0.36564457416534424,0.6581170558929443,0.2375396341085434,0.5883615016937256,0.17093263566493988,0.5456362962722778,0.12366974353790283,0.49499261379241943,0.3551882207393646,0.7171327471733093,0.25630566477775574,0.6689526438713074,0.20344886183738708,0.6270022988319397,0.16226166486740112,0.5787197351455688,hello
0.6766720414161682,0.6601695418357849,0.6838337182998657,0.6232947111129761,0.6627945303916931,0.5742640495300293,0.6210570931434631,0.5576266050338745,0.5827932953834534,0.5585210919380188,0.6069822907447815,0.4992281198501587,0.583092987537384,0.41275554895401,0.5673485994338989,0.35105517506599426,0.5567081570625305,0.29989659786224365,0.5975029468536377,0.49190017580986023,0.5688785910606384,0.3871610760688782,0.5551422238349915,0.3110830783843994,0.5474998354911804,0.24993929266929626,0.5981050729751587,0.4998762905597687,0.5755555629730225,0.3959890305995941,0.5656075477600098,0.325850248336792,0.5580001473426819,0.2699351906776428,0.6056423783302307,0.5179280638694763,0.5986160635948181,0.452426016330719,0.5933617949485779,0.40404295921325684,0.5858173966407776,0.36366018652915955,hello
0.687402606010437,0.7161413431167603,0.6527796983718872,0.6811628341674805,0.6157457828521729,0.6295450925827026,0.5840179920196533,0.5925834774971008,0.5608044862747192,0.5574732422828674,0.5840299725532532,0.5291351079940796,0.5537417531013489,0.42113810777664185,0.5343824028968811,0.345997154712677,0.523001492023468,0.28360867500305176,0.5873243808746338,0.5213382244110107,0.5506771206855774,0.4021650552749634,0.5325279831886292,0.3159024715423584,0.5228536128997803,0.2420298159122467,0.5997539758682251,0.5259000658988953,0.5633949637413025,0.4158039689064026,0.5485953688621521,0.3416357636451721,0.5392901301383972,0.27868449687957764,0.6199573874473572,0.5431415438652039,0.5962476134300232,0.4653397500514984,0.5815696716308594,0.4126031994819641,0.5696510076522827,0.36573073267936707,hello
0.7466340065002441,0.8317122459411621,0.6657083034515381,0.8398803472518921,0.6066296696662903,0.7770066261291504,0.5858444571495056,0.7152376174926758,0.5691649913787842,0.6519696712493896,0.5916999578475952,0.6337074637413025,0.5606333613395691,0.5450739860534668,0.5386884212493896,0.4752682149410248,0.527462363243103,0.41254130005836487,0.6188156604766846,0.6126812100410461,0.5709129571914673,0.5094830393791199,0.5367029309272766,0.41935229301452637,0.5111772418022156,0.33406856656074524,0.6488400101661682,0.6173450350761414,0.5934199094772339,0.5187530517578125,0.5547341108322144,0.4431283175945282,0.5252918004989624,0.37583887577056885,0.6779398918151855,0.6459089517593384,0.6195452809333801,0.5795300006866455,0.5802441835403442,0.5307729244232178,0.5494435429573059,0.48671233654022217,hello
0.749422550201416,0.8309342861175537,0.6696507930755615,0.8396239876747131,0.6100054979324341,0.7791326642036438,0.5882459878921509,0.7195740938186646,0.5714386701583862,0.6533738970756531,0.5915223956108093,0.62071692943573,0.5535668730735779,0.5216257572174072,0.523405909538269,0.4421514868736267,0.5047911405563354,0.37046757340431213,0.6179698705673218,0.6005246639251709,0.5610780119895935,0.4883611798286438,0.525732696056366,0.3927997350692749,0.5002086162567139,0.30402979254722595,0.646840512752533,0.6089460253715515,0.5862982273101807,0.5060562491416931,0.5471842288970947,0.42602014541625977,0.5167992115020752,0.3560273051261902,0.6739920377731323,0.6423408389091492,0.6109161376953125,0.5652567744255066,0.5692459344863892,0.5059190392494202,0.5349571704864502,0.4520863890647888,hello
0.7415245771408081,0.8310842514038086,0.6627277135848999,0.8370950222015381,0.6044777631759644,0.7723284959793091,0.5831630229949951,0.7075537443161011,0.564297080039978,0.6383887529373169,0.587042510509491,0.6293886303901672,0.5541670918464661,0.5321469902992249,0.5253737568855286,0.45357707142829895,0.5073402523994446,0.38386720418930054,0.6126033067703247,0.6059897541999817,0.5591360330581665,0.4943336248397827,0.5232744812965393,0.3978731334209442,0.4968312978744507,0.30916500091552734,0.6400206089019775,0.609698474407196,0.581068217754364,0.5026232600212097,0.5400862097740173,0.41687899827957153,0.5069594383239746,0.3416045904159546,0.6662616729736328,0.6383883357048035,0.6066811084747314,0.5629972219467163,0.5654059052467346,0.5010089874267578,0.5310215353965759,0.4436100125312805,hello
0.39293402433395386,0.5724774599075317,0.34305354952812195,0.5420238971710205,0.2947913110256195,0.4850250482559204,0.2628333866596222,0.4525505304336548,0.23279878497123718,0.4213526248931885,0.2849552035331726,0.3501433730125427,0.2163882851600647,0.28906285762786865,0.17212054133415222,0.24976593255996704,0.14239850640296936,0.21090224385261536,0.288641095161438,0.3434686064720154,0.19596344232559204,0.262460857629776,0.1445893496274948,0.20403437316417694,0.1108664870262146,0.15480637550354004,0.28134089708328247,0.35999995470046997,0.189378559589386,0.2885725498199463,0.1481820046901703,0.23219314217567444,0.12103906273841858,0.1771387904882431,0.26122090220451355,0.3944183886051178,0.19202247262001038,0.32374629378318787,0.1612241119146347,0.27498674392700195,0.14253142476081848,0.22715863585472107,hello
0.3919091820716858,0.5657786726951599,0.3492346405982971,0.5077141523361206,0.2960546612739563,0.4485087990760803,0.2543531656265259,0.42131757736206055,0.21904319524765015,0.3970203399658203,0.28351059556007385,0.35063523054122925,0.21089941263198853,0.28686556220054626,0.16519702970981598,0.24547606706619263,0.13417483866214752,0.20334094762802124,0.2869415283203125,0.34640422463417053,0.19309693574905396,0.26275044679641724,0.14335855841636658,0.20304043591022491,0.10995811223983765,0.15422582626342773,0.27853336930274963,0.36420026421546936,0.18593347072601318,0.28520411252975464,0.14276359975337982,0.2292802780866623,0.11236365139484406,0.17451754212379456,0.25609806180000305,0.39957427978515625,0.1869688332080841,0.33060604333877563,0.1556747555732727,0.28240346908569336,0.13531270623207092,0.2346295863389969,hello
0.3666757345199585,0.8585742712020874,0.346926212310791,0.7325804829597473,0.29912513494491577,0.6387010216712952,0.24815678596496582,0.5884774327278137,0.20092597603797913,0.5702351331710815,0.2996753454208374,0.569826066493988,0.20328712463378906,0.47518444061279297,0.14546337723731995,0.4236472249031067,0.10162262618541718,0.37842291593551636,0.2892979681491852,0.5868314504623413,0.17913302779197693,0.4664323925971985,0.12014299631118774,0.3962351679801941,0.07403266429901123,0.34272274374961853,0.26549607515335083,0.6240031719207764,0.16429513692855835,0.5027627348899841,0.11607235670089722,0.4366527199745178,0.08295358717441559,0.3755723834037781,0.23404626548290253,0.6778182983398438,0.16505590081214905,0.5723495483398438,0.1297188401222229,0.5080242156982422,0.10335065424442291,0.45164981484413147,hello
0.37091773748397827,0.8660078048706055,0.3346989154815674,0.7533761262893677,0.28033947944641113,0.6677085757255554,0.22480469942092896,0.6258426904678345,0.17770612239837646,0.6060946583747864,0.29552626609802246,0.5725828409194946,0.20412227511405945,0.47460633516311646,0.14720647037029266,0.4254685938358307,0.10398915410041809,0.3815409541130066,0.2922406792640686,0.5862215161323547,0.18258272111415863,0.46116137504577637,0.12234996259212494,0.3901548385620117,0.0751747339963913,0.33517032861709595,0.27214813232421875,0.6215893030166626,0.16944828629493713,0.4924689829349518,0.1185537576675415,0.42331159114837646,0.08177082240581512,0.35630857944488525,0.23853228986263275,0.6735014915466309,0.16440455615520477,0.5649163126945496,0.1273912489414215,0.4993799924850464,0.1011730283498764,0.4388565421104431,hello
0.373760461807251,0.866610050201416,0.3400651216506958,0.7458193898200989,0.2871452569961548,0.654361367225647,0.2308630794286728,0.6137710809707642,0.18008874356746674,0.6034919619560242,0.29634302854537964,0.566021203994751,0.20438238978385925,0.4748539328575134,0.14924399554729462,0.4288944602012634,0.10784156620502472,0.3887612819671631,0.2924917936325073,0.5811821818351746,0.18446120619773865,0.45747894048690796,0.1251278966665268,0.3862207233905792,0.07653830945491791,0.33352506160736084,0.2720823287963867,0.6188830733299255,0.1680324375629425,0.4923323392868042,0.11895859241485596,0.4241325259208679,0.08381429314613342,0.3586094081401825,0.23746879398822784,0.6749717593193054,0.15880286693572998,0.5643848180770874,0.12501153349876404,0.5001097917556763,0.10260075330734253,0.4433373808860779,hello
0.8831948041915894,0.5368531942367554,0.8336126208305359,0.4849468469619751,0.7879295945167542,0.4289657771587372,0.7518587708473206,0.3959525525569916,0.7204795479774475,0.37657085061073303,0.7876933217048645,0.349758118391037,0.7177905440330505,0.28262439370155334,0.6737977266311646,0.23737722635269165,0.6382346153259277,0.19593095779418945,0.7936336994171143,0.35890626907348633,0.7045884728431702,0.2709534764289856,0.6514880657196045,0.21511617302894592,0.6118502020835876,0.16321195662021637,0.7895991802215576,0.3885636329650879,0.7046800851821899,0.2992973029613495,0.657701313495636,0.2464173138141632,0.624495804309845,0.1959419697523117,0.7757965326309204,0.434798002243042,0.7140794396400452,0.3671947717666626,0.6794018745422363,0.3231879770755768,0.6546778678894043,0.28090763092041016,hello
0.8828127980232239,0.5384418368339539,0.829414427280426,0.4896424412727356,0.7842987179756165,0.43553996086120605,0.7490610480308533,0.40328067541122437,0.7176283597946167,0.3848651349544525,0.7872202396392822,0.35020744800567627,0.7172079682350159,0.28328439593315125,0.6733157634735107,0.23729842901229858,0.6379586458206177,0.19555771350860596,0.7933707237243652,0.35937434434890747,0.7047258019447327,0.2719723582267761,0.652033805847168,0.21646001935005188,0.6132422685623169,0.16464757919311523,0.7895758748054504,0.3890419602394104,0.7051995992660522,0.30111509561538696,0.6585022211074829,0.24859386682510376,0.6259976625442505,0.19799120724201202,0.7764477133750916,0.4350087642669678,0.7146753668785095,0.3680039942264557,0.6801102757453918,0.3248106837272644,0.6559693217277527,0.28280240297317505,hello
0.8685117959976196,0.6387373208999634,0.8358111381530762,0.5662853121757507,0.7990319728851318,0.5141097903251648,0.7716160416603088,0.4766666889190674,0.7531701326370239,0.4403396546840668,0.7755136489868164,0.46054190397262573,0.7090098857879639,0.3952692747116089,0.6638087630271912,0.35194844007492065,0.6326418519020081,0.31373104453086853,0.7778006792068481,0.4772510826587677,0.6928420662879944,0.393008291721344,0.6387157440185547,0.3357502520084381,0.605101466178894,0.29024559259414673,0.7683078646659851,0.513573944568634,0.6886399984359741,0.42199796438217163,0.6420109868049622,0.37011125683784485,0.6141782999038696,0.3250219225883484,0.7528736591339111,0.5612728595733643,0.6956960558891296,0.49713119864463806,0.6647350788116455,0.4507198929786682,0.6399695873260498,0.4086408317089081,hello
0.8664688467979431,0.6428250670433044,0.83821040391922,0.567894458770752,0.7955831289291382,0.5092273950576782,0.7637810707092285,0.4649006724357605,0.7454698085784912,0.42948055267333984,0.7795323729515076,0.4711325168609619,0.7116164565086365,0.4036109745502472,0.6673558354377747,0.35663923621177673,0.6352558135986328,0.3174552917480469,0.7787404656410217,0.4895828664302826,0.6969277858734131,0.40505117177963257,0.6451096534729004,0.34968656301498413,0.6096794009208679,0.3011808693408966,0.7691940665245056,0.5245076417922974,0.6919487118721008,0.4337860643863678,0.6444599628448486,0.3824000358581543,0.6133191585540771,0.3355502486228943,0.7527431845664978,0.5762262344360352,0.6964999437332153,0.5088028311729431,0.662505567073822,0.46373194456100464,0.6369765400886536,0.4207950532436371,hello
0.8655949831008911,0.6638117432594299,0.833286702632904,0.5859403610229492,0.7876445651054382,0.5193000435829163,0.7557298541069031,0.46887001395225525,0.7341683506965637,0.42943745851516724,0.778734028339386,0.4881373941898346,0.7062298059463501,0.41866791248321533,0.6623551249504089,0.3708474338054657,0.6282663345336914,0.330929160118103,0.7793049216270447,0.5113430023193359,0.6942484974861145,0.4245411157608032,0.6427909135818481,0.3693642020225525,0.6067999601364136,0.3201926350593567,0.7705408334732056,0.548891007900238,0.6909052729606628,0.4606969952583313,0.6424360275268555,0.4091572165489197,0.6109508275985718,0.36197125911712646,0.7537005543708801,0.6012363433837891,0.6964959502220154,0.5362922549247742,0.6606271266937256,0.4913075864315033,0.6341953277587891,0.44852641224861145,hello
0.8569368124008179,0.6753225922584534,0.8288727402687073,0.5973929762840271,0.7846618890762329,0.5347813963890076,0.7521471977233887,0.48706120252609253,0.7286964058876038,0.4523289203643799,0.7720702886581421,0.5067894458770752,0.6974795460700989,0.4411049485206604,0.6524427533149719,0.39513230323791504,0.6185266971588135,0.356332004070282,0.7729991674423218,0.5266555547714233,0.6856293678283691,0.44196194410324097,0.6337999105453491,0.3863356113433838,0.5978379249572754,0.33775830268859863,0.7640717625617981,0.5624237060546875,0.6830607056617737,0.4769778549671173,0.634758710861206,0.42610639333724976,0.6032223701477051,0.3798886239528656,0.746636688709259,0.6148037910461426,0.6891904473304749,0.5507099032402039,0.65540611743927,0.5070927739143372,0.6308630108833313,0.46560296416282654,hello
0.8497137427330017,0.6818991899490356,0.8200902938842773,0.6018984317779541,0.7731252312660217,0.5401656031608582,0.7400379776954651,0.4903161823749542,0.7214999794960022,0.45307788252830505,0.7625426054000854,0.5125855207443237,0.6870408654212952,0.45176780223846436,0.6432884335517883,0.4093873202800751,0.6105667352676392,0.37215352058410645,0.7634012699127197,0.5328379273414612,0.6757453083992004,0.45104852318763733,0.6257036924362183,0.3983268141746521,0.5908076167106628,0.3520349860191345,0.755201518535614,0.5693378448486328,0.6746270060539246,0.48676010966300964,0.6269910931587219,0.4382237195968628,0.5955404043197632,0.39293932914733887,0.7391493916511536,0.6222827434539795,0.6823089122772217,0.562938392162323,0.6500888466835022,0.5206660628318787,0.6262763142585754,0.4784880578517914,hello
0.8003305792808533,0.6812418103218079,0.7914950847625732,0.5992454886436462,0.756429135799408,0.5339745283126831,0.724857747554779,0.5014431476593018,0.7084287405014038,0.4836745262145996,0.7079090476036072,0.5033848285675049,0.6466354131698608,0.45185136795043945,0.6119779348373413,0.4150763154029846,0.5845506191253662,0.382312536239624,0.7019549608230591,0.5286864042282104,0.6318816542625427,0.46314114332199097,0.5934256315231323,0.4176560640335083,0.5649533867835999,0.3768552541732788,0.6959112286567688,0.5677714347839355,0.6303189992904663,0.5060746073722839,0.5974477529525757,0.46306100487709045,0.5749436616897583,0.42308229207992554,0.6894211769104004,0.6190473437309265,0.6459386348724365,0.5743353366851807,0.6246147751808167,0.537688672542572,0.6071645021438599,0.5011634826660156,hello
0.7922077178955078,0.7044445872306824,0.7733617424964905,0.6251621842384338,0.7264357209205627,0.5635426640510559,0.6861192584037781,0.5286362767219543,0.665595531463623,0.5043762922286987,0.7040250301361084,0.5336098074913025,0.627516508102417,0.4796086847782135,0.5833650827407837,0.4416355788707733,0.5478824377059937,0.40983444452285767,0.7046433687210083,0.5670470595359802,0.6229572296142578,0.4959433376789093,0.5719380378723145,0.4516952633857727,0.5339457392692566,0.41512635350227356,0.7032557129859924,0.6166204214096069,0.6298583149909973,0.5551551580429077,0.5806155204772949,0.5123393535614014,0.5471831560134888,0.47506630420684814,0.6987394094467163,0.679071843624115,0.6437510848045349,0.6346240639686584,0.6114717721939087,0.5965074896812439,0.5871390700340271,0.5612232089042664,hello
0.7789830565452576,0.7308325171470642,0.7593196630477905,0.6565423011779785,0.7038535475730896,0.585583508014679,0.6648238301277161,0.5311923027038574,0.6568208932876587,0.4893936514854431,0.68704754114151,0.548483669757843,0.6048414707183838,0.49359971284866333,0.554587721824646,0.45508310198783875,0.5137037634849548,0.42425039410591125,0.6833165287971497,0.5847969651222229,0.5965185761451721,0.5149213075637817,0.5358885526657104,0.4717884659767151,0.4898914098739624,0.43670544028282166,0.6775956749916077,0.6368442177772522,0.5999597311019897,0.5698329210281372,0.5427063703536987,0.5259018540382385,0.503333568572998,0.4901634454727173,0.6688550114631653,0.7018661499023438,0.606776773929596,0.6475322246551514,0.564079761505127,0.6074737310409546,0.5308057069778442,0.5713682174682617,hello
